; Number of ROIs: 5
; File Dimension: 772 x 653
;
; ROI name: veg3
; ROI rgb value: {0, 255, 0}
; ROI npts: 1000
;
; ROI name: shadow3
; ROI rgb value: {109, 109, 109}
; ROI npts: 1000
;
; ROI name: water3
; ROI rgb value: {0, 255, 255}
; ROI npts: 1000
;
; ROI name: road3
; ROI rgb value: {255, 0, 0}
; ROI npts: 1000
;
; ROI name: building3
; ROI rgb value: {0, 0, 255}
; ROI npts: 1000
;
; File X, File Y, Lat, Lon, B1, B2, B3, B4
 749,   11,  32.09482881,  118.84001540,  0.082900,  0.073100,  0.042300,  0.274600
 713,   11,  32.09482881,  118.83678146,  0.078200,  0.059500,  0.037600,  0.146500
 714,   11,  32.09482881,  118.83687129,  0.079800,  0.059500,  0.036000,  0.181400
 715,   11,  32.09482881,  118.83696113,  0.079800,  0.059500,  0.036000,  0.181400
 716,   11,  32.09482881,  118.83705096,  0.079800,  0.060800,  0.040400,  0.214800
 748,   12,  32.09473898,  118.83992557,  0.084400,  0.073400,  0.044100,  0.257700
 747,   12,  32.09473898,  118.83983574,  0.084400,  0.073400,  0.044100,  0.257700
 746,   12,  32.09473898,  118.83974590,  0.082100,  0.073100,  0.041500,  0.251900
 745,   12,  32.09473898,  118.83965607,  0.083700,  0.073900,  0.041100,  0.306700
 749,   12,  32.09473898,  118.84001540,  0.083900,  0.073800,  0.042500,  0.266800
 716,   12,  32.09473898,  118.83705096,  0.080600,  0.064000,  0.039500,  0.223300
 715,   12,  32.09473898,  118.83696113,  0.078900,  0.065000,  0.037700,  0.232900
 714,   12,  32.09473898,  118.83687129,  0.078900,  0.065000,  0.037700,  0.232900
 713,   12,  32.09473898,  118.83678146,  0.077500,  0.059800,  0.035600,  0.196100
 712,   12,  32.09473898,  118.83669163,  0.078400,  0.056700,  0.034300,  0.159600
 589,   12,  32.09473898,  118.82564235,  0.086600,  0.074000,  0.046200,  0.311000
 588,   12,  32.09473898,  118.82555252,  0.086400,  0.077800,  0.047000,  0.330200
 587,   12,  32.09473898,  118.82546269,  0.086000,  0.077600,  0.047700,  0.340400
 586,   12,  32.09473898,  118.82537286,  0.085200,  0.074200,  0.046600,  0.335600
 585,   12,  32.09473898,  118.82528303,  0.086500,  0.079800,  0.046300,  0.347000
 714,   13,  32.09464914,  118.83687129,  0.079700,  0.068400,  0.039100,  0.271900
 713,   13,  32.09464914,  118.83678146,  0.082100,  0.071400,  0.037700,  0.293200
 715,   13,  32.09464914,  118.83696113,  0.079700,  0.068400,  0.039100,  0.271900
 716,   13,  32.09464914,  118.83705096,  0.080000,  0.064800,  0.039900,  0.220400
 712,   13,  32.09464914,  118.83669163,  0.080100,  0.067400,  0.036800,  0.253300
 712,   14,  32.09455931,  118.83669163,  0.082000,  0.071400,  0.037600,  0.306500
 716,   14,  32.09455931,  118.83705096,  0.079900,  0.063600,  0.041700,  0.228400
 715,   14,  32.09455931,  118.83696113,  0.080000,  0.065400,  0.040400,  0.263100
 714,   14,  32.09455931,  118.83687129,  0.080000,  0.065400,  0.040400,  0.263100
 713,   14,  32.09455931,  118.83678146,  0.081900,  0.071700,  0.039900,  0.299900
 714,   15,  32.09446948,  118.83687129,  0.081000,  0.065800,  0.042500,  0.264800
 715,   15,  32.09446948,  118.83696113,  0.081200,  0.065000,  0.043700,  0.238200
 716,   15,  32.09446948,  118.83705096,  0.081200,  0.065000,  0.043700,  0.238200
 712,   15,  32.09446948,  118.83669163,  0.083200,  0.072300,  0.040400,  0.339100
 713,   15,  32.09446948,  118.83678146,  0.082200,  0.071900,  0.042000,  0.319000
 268,   15,  32.09446948,  118.79680643,  0.085200,  0.068400,  0.043600,  0.207200
 269,   15,  32.09446948,  118.79689626,  0.085200,  0.068400,  0.043600,  0.207200
 270,   15,  32.09446948,  118.79698610,  0.083900,  0.065600,  0.041500,  0.186200
 271,   15,  32.09446948,  118.79707593,  0.084000,  0.065300,  0.040500,  0.187100
 272,   15,  32.09446948,  118.79716576,  0.083600,  0.066000,  0.041500,  0.176200
 269,   16,  32.09437965,  118.79689626,  0.085200,  0.066800,  0.043000,  0.217200
 270,   16,  32.09437965,  118.79698610,  0.082600,  0.065400,  0.041100,  0.193800
 271,   16,  32.09437965,  118.79707593,  0.084900,  0.069400,  0.041700,  0.209400
 272,   16,  32.09437965,  118.79716576,  0.085200,  0.067700,  0.043600,  0.226800
 268,   16,  32.09437965,  118.79680643,  0.085200,  0.066800,  0.043000,  0.217200
 268,   17,  32.09428982,  118.79680643,  0.084500,  0.067100,  0.042200,  0.204700
 269,   17,  32.09428982,  118.79689626,  0.084500,  0.067100,  0.042200,  0.204700
 271,   17,  32.09428982,  118.79707593,  0.085500,  0.069400,  0.043300,  0.220700
 270,   17,  32.09428982,  118.79698610,  0.083700,  0.066300,  0.041800,  0.197200
 272,   17,  32.09428982,  118.79716576,  0.086200,  0.073600,  0.045300,  0.259100
 272,   18,  32.09419999,  118.79716576,  0.086300,  0.074300,  0.045500,  0.252500
 268,   18,  32.09419999,  118.79680643,  0.085200,  0.069100,  0.043200,  0.214500
 269,   18,  32.09419999,  118.79689626,  0.085200,  0.069100,  0.043200,  0.214500
 270,   18,  32.09419999,  118.79698610,  0.085200,  0.068300,  0.043500,  0.199300
 271,   18,  32.09419999,  118.79707593,  0.084800,  0.070300,  0.043700,  0.217700
 268,   19,  32.09411016,  118.79680643,  0.086800,  0.070400,  0.044700,  0.196000
 269,   19,  32.09411016,  118.79689626,  0.086800,  0.070400,  0.044700,  0.196000
 270,   19,  32.09411016,  118.79698610,  0.085500,  0.069300,  0.043600,  0.197600
 271,   19,  32.09411016,  118.79707593,  0.085400,  0.070000,  0.043900,  0.206400
 272,   19,  32.09411016,  118.79716576,  0.085900,  0.071500,  0.045000,  0.217300
 233,   28,  32.09330167,  118.79366233,  0.089800,  0.074300,  0.048900,  0.250400
 232,   28,  32.09330167,  118.79357250,  0.086400,  0.068800,  0.042600,  0.179100
 231,   28,  32.09330167,  118.79348267,  0.088500,  0.076000,  0.050600,  0.200900
 230,   28,  32.09330167,  118.79339284,  0.088500,  0.076000,  0.050600,  0.200900
 229,   28,  32.09330167,  118.79330300,  0.091100,  0.073700,  0.049600,  0.199600
 230,   29,  32.09321184,  118.79339284,  0.085300,  0.071800,  0.045700,  0.192400
 231,   29,  32.09321184,  118.79348267,  0.085300,  0.071800,  0.045700,  0.192400
 232,   29,  32.09321184,  118.79357250,  0.089100,  0.073300,  0.048600,  0.177600
 233,   29,  32.09321184,  118.79366233,  0.095200,  0.082900,  0.056700,  0.199300
 229,   29,  32.09321184,  118.79330300,  0.091100,  0.073700,  0.049600,  0.199600
 229,   30,  32.09312201,  118.79330300,  0.085800,  0.067700,  0.047000,  0.180700
 230,   30,  32.09312201,  118.79339284,  0.085100,  0.070700,  0.044400,  0.210100
 231,   30,  32.09312201,  118.79348267,  0.085100,  0.070700,  0.044400,  0.210100
 232,   30,  32.09312201,  118.79357250,  0.097700,  0.080600,  0.057600,  0.208000
 233,   30,  32.09312201,  118.79366233,  0.101500,  0.084500,  0.066900,  0.170000
 230,   31,  32.09303218,  118.79339284,  0.088100,  0.077000,  0.050900,  0.221900
 231,   31,  32.09303218,  118.79348267,  0.088100,  0.077000,  0.050900,  0.221900
 232,   31,  32.09303218,  118.79357250,  0.092000,  0.083900,  0.055000,  0.201500
 233,   31,  32.09303218,  118.79366233,  0.092600,  0.076500,  0.054500,  0.194700
 229,   31,  32.09303218,  118.79330300,  0.085400,  0.070600,  0.044700,  0.192900
 233,   32,  32.09294235,  118.79366233,  0.094200,  0.085500,  0.058300,  0.239700
 232,   32,  32.09294235,  118.79357250,  0.095500,  0.083100,  0.054900,  0.196800
 231,   32,  32.09294235,  118.79348267,  0.092600,  0.080500,  0.054700,  0.238000
 230,   32,  32.09294235,  118.79339284,  0.092600,  0.080500,  0.054700,  0.238000
 229,   32,  32.09294235,  118.79330300,  0.086900,  0.074800,  0.045100,  0.236100
 697,   41,  32.09213386,  118.83534416,  0.082300,  0.068500,  0.041400,  0.243300
 698,   41,  32.09213386,  118.83543399,  0.082100,  0.069600,  0.041600,  0.249300
 699,   41,  32.09213386,  118.83552382,  0.082100,  0.069600,  0.041600,  0.249300
 700,   41,  32.09213386,  118.83561365,  0.082700,  0.069000,  0.041100,  0.245300
 701,   41,  32.09213386,  118.83570348,  0.083300,  0.069600,  0.040900,  0.256200
 697,   42,  32.09204403,  118.83534416,  0.082200,  0.068000,  0.041100,  0.235800
 698,   42,  32.09204403,  118.83543399,  0.083900,  0.070000,  0.042300,  0.246000
 699,   42,  32.09204403,  118.83552382,  0.083900,  0.070000,  0.042300,  0.246000
 700,   42,  32.09204403,  118.83561365,  0.083500,  0.071100,  0.043400,  0.244600
 701,   42,  32.09204403,  118.83570348,  0.084200,  0.070900,  0.043100,  0.245300
 697,   43,  32.09195420,  118.83534416,  0.082100,  0.068600,  0.040300,  0.241400
 698,   43,  32.09195420,  118.83543399,  0.083900,  0.071000,  0.042100,  0.250400
 699,   43,  32.09195420,  118.83552382,  0.083900,  0.071000,  0.042100,  0.250400
 700,   43,  32.09195420,  118.83561365,  0.084500,  0.070600,  0.044000,  0.238300
 701,   43,  32.09195420,  118.83570348,  0.084300,  0.069500,  0.043700,  0.240100
 700,   44,  32.09186437,  118.83561365,  0.083500,  0.068100,  0.042500,  0.245500
 699,   44,  32.09186437,  118.83552382,  0.083900,  0.070700,  0.041000,  0.264500
 698,   44,  32.09186437,  118.83543399,  0.083900,  0.070700,  0.041000,  0.264500
 697,   44,  32.09186437,  118.83534416,  0.082700,  0.069200,  0.040000,  0.260000
 701,   44,  32.09186437,  118.83570348,  0.084300,  0.069300,  0.043400,  0.254900
 697,   45,  32.09177454,  118.83534416,  0.084300,  0.070700,  0.043000,  0.293800
 698,   45,  32.09177454,  118.83543399,  0.083300,  0.069700,  0.041900,  0.271800
 699,   45,  32.09177454,  118.83552382,  0.083300,  0.069700,  0.041900,  0.271800
 700,   45,  32.09177454,  118.83561365,  0.081900,  0.066400,  0.041400,  0.257000
 701,   45,  32.09177454,  118.83570348,  0.085800,  0.068900,  0.042600,  0.277400
 488,   51,  32.09123555,  118.81656937,  0.085700,  0.073400,  0.044900,  0.256400
 489,   51,  32.09123555,  118.81665920,  0.085700,  0.073400,  0.044900,  0.256400
 487,   51,  32.09123555,  118.81647954,  0.085100,  0.074300,  0.044900,  0.245400
 490,   51,  32.09123555,  118.81674903,  0.087200,  0.076000,  0.048200,  0.269200
 491,   51,  32.09123555,  118.81683886,  0.088100,  0.077900,  0.049700,  0.269500
 491,   52,  32.09114572,  118.81683886,  0.093300,  0.088400,  0.056300,  0.320400
 487,   52,  32.09114572,  118.81647954,  0.086300,  0.075300,  0.049400,  0.245300
 488,   52,  32.09114572,  118.81656937,  0.086200,  0.074700,  0.046600,  0.247100
 490,   52,  32.09114572,  118.81674903,  0.092200,  0.082800,  0.057300,  0.269000
 489,   52,  32.09114572,  118.81665920,  0.092200,  0.082800,  0.057300,  0.269000
 489,   53,  32.09105588,  118.81665920,  0.096700,  0.090600,  0.066400,  0.285000
 488,   53,  32.09105588,  118.81656937,  0.090700,  0.077000,  0.051000,  0.245400
 487,   53,  32.09105588,  118.81647954,  0.087300,  0.075500,  0.048400,  0.224500
 491,   53,  32.09105588,  118.81683886,  0.099500,  0.096200,  0.065500,  0.319500
 490,   53,  32.09105588,  118.81674903,  0.096700,  0.090600,  0.066400,  0.285000
 488,   54,  32.09096605,  118.81656937,  0.085400,  0.077400,  0.048800,  0.287600
 491,   54,  32.09096605,  118.81683886,  0.093800,  0.082700,  0.058500,  0.283600
 490,   54,  32.09096605,  118.81674903,  0.089700,  0.084000,  0.054600,  0.291400
 489,   54,  32.09096605,  118.81665920,  0.089700,  0.084000,  0.054600,  0.291400
 487,   54,  32.09096605,  118.81647954,  0.084600,  0.076900,  0.046700,  0.224300
 489,   55,  32.09087622,  118.81665920,  0.086100,  0.076200,  0.047700,  0.305900
 490,   55,  32.09087622,  118.81674903,  0.086100,  0.076200,  0.047700,  0.305900
 487,   55,  32.09087622,  118.81647954,  0.087200,  0.081200,  0.048500,  0.294200
 488,   55,  32.09087622,  118.81656937,  0.085800,  0.078500,  0.049000,  0.325200
 740,   55,  32.09087622,  118.83920691,  0.081000,  0.061900,  0.041600,  0.191500
 741,   55,  32.09087622,  118.83929675,  0.081300,  0.063700,  0.038400,  0.178800
 742,   55,  32.09087622,  118.83938658,  0.084000,  0.067800,  0.041000,  0.202100
 743,   55,  32.09087622,  118.83947641,  0.082700,  0.067400,  0.043500,  0.223700
 744,   55,  32.09087622,  118.83956624,  0.082000,  0.064300,  0.043800,  0.194900
 491,   55,  32.09087622,  118.81683886,  0.086800,  0.074700,  0.048100,  0.279800
 741,   56,  32.09078639,  118.83929675,  0.081500,  0.063800,  0.040400,  0.223300
 742,   56,  32.09078639,  118.83938658,  0.082000,  0.065500,  0.040300,  0.228900
 743,   56,  32.09078639,  118.83947641,  0.080700,  0.063500,  0.038100,  0.203000
 744,   56,  32.09078639,  118.83956624,  0.079400,  0.059200,  0.037900,  0.179700
 740,   56,  32.09078639,  118.83920691,  0.082800,  0.065400,  0.043300,  0.212100
 744,   57,  32.09069656,  118.83956624,  0.080000,  0.062700,  0.038700,  0.192300
 741,   57,  32.09069656,  118.83929675,  0.080700,  0.065100,  0.039600,  0.236100
 742,   57,  32.09069656,  118.83938658,  0.079400,  0.061200,  0.037900,  0.199500
 743,   57,  32.09069656,  118.83947641,  0.079400,  0.059600,  0.035900,  0.166800
 740,   57,  32.09069656,  118.83920691,  0.083500,  0.067000,  0.042600,  0.249900
 742,   58,  32.09060673,  118.83938658,  0.079300,  0.059700,  0.038500,  0.182000
 743,   58,  32.09060673,  118.83947641,  0.080200,  0.060000,  0.037500,  0.188500
 744,   58,  32.09060673,  118.83956624,  0.081100,  0.066100,  0.040100,  0.217800
 740,   58,  32.09060673,  118.83920691,  0.081600,  0.070500,  0.041800,  0.239500
 741,   58,  32.09060673,  118.83929675,  0.080200,  0.059200,  0.037900,  0.188600
 744,   59,  32.09051689,  118.83956624,  0.081800,  0.067100,  0.041100,  0.226500
 741,   59,  32.09051689,  118.83929675,  0.079100,  0.058700,  0.036600,  0.174200
 742,   59,  32.09051689,  118.83938658,  0.080300,  0.063800,  0.039900,  0.201100
 743,   59,  32.09051689,  118.83947641,  0.081900,  0.063600,  0.040100,  0.210100
 740,   59,  32.09051689,  118.83920691,  0.079000,  0.060400,  0.038400,  0.170000
 500,   67,  32.08979824,  118.81764735,  0.084900,  0.072900,  0.044700,  0.289500
 499,   67,  32.08979824,  118.81755752,  0.085700,  0.073500,  0.043700,  0.303600
 498,   67,  32.08979824,  118.81746768,  0.087900,  0.077200,  0.046000,  0.277500
 497,   67,  32.08979824,  118.81737785,  0.087900,  0.077200,  0.046000,  0.277500
 496,   67,  32.08979824,  118.81728802,  0.088400,  0.083700,  0.048200,  0.296700
 496,   68,  32.08970841,  118.81728802,  0.085800,  0.079800,  0.046700,  0.294600
 497,   68,  32.08970841,  118.81737785,  0.084200,  0.076800,  0.045000,  0.248600
 295,   68,  32.08970841,  118.79923188,  0.085900,  0.074700,  0.046300,  0.282400
 499,   68,  32.08970841,  118.81755752,  0.086400,  0.076900,  0.047200,  0.294600
 500,   68,  32.08970841,  118.81764735,  0.084200,  0.073000,  0.043300,  0.279000
 296,   68,  32.08970841,  118.79932172,  0.088000,  0.080600,  0.045000,  0.313600
 297,   68,  32.08970841,  118.79941155,  0.089400,  0.079400,  0.045800,  0.317400
 298,   68,  32.08970841,  118.79950138,  0.086300,  0.077100,  0.047200,  0.279200
 498,   68,  32.08970841,  118.81746768,  0.084200,  0.076800,  0.045000,  0.248600
 299,   68,  32.08970841,  118.79959121,  0.084400,  0.074900,  0.045700,  0.276600
 496,   69,  32.08961858,  118.81728802,  0.087000,  0.078300,  0.046200,  0.292200
 497,   69,  32.08961858,  118.81737785,  0.087900,  0.083000,  0.045700,  0.286600
 498,   69,  32.08961858,  118.81746768,  0.087900,  0.083000,  0.045700,  0.286600
 499,   69,  32.08961858,  118.81755752,  0.087900,  0.081700,  0.049500,  0.308400
 298,   69,  32.08961858,  118.79950138,  0.085800,  0.076900,  0.044700,  0.247300
 297,   69,  32.08961858,  118.79941155,  0.088800,  0.090100,  0.049900,  0.292100
 296,   69,  32.08961858,  118.79932172,  0.092100,  0.090000,  0.050300,  0.329500
 295,   69,  32.08961858,  118.79923188,  0.091600,  0.084300,  0.048800,  0.316000
 299,   69,  32.08961858,  118.79959121,  0.083000,  0.068000,  0.043000,  0.221200
 500,   69,  32.08961858,  118.81764735,  0.085600,  0.075800,  0.044700,  0.311600
 298,   70,  32.08952875,  118.79950138,  0.083000,  0.065500,  0.040100,  0.177800
 297,   70,  32.08952875,  118.79941155,  0.085100,  0.072100,  0.044100,  0.195400
 296,   70,  32.08952875,  118.79932172,  0.088400,  0.085200,  0.048400,  0.262300
 295,   70,  32.08952875,  118.79923188,  0.090700,  0.088100,  0.049900,  0.307700
 496,   70,  32.08952875,  118.81728802,  0.087500,  0.080300,  0.047500,  0.304900
 500,   70,  32.08952875,  118.81764735,  0.085500,  0.075600,  0.044300,  0.325100
 499,   70,  32.08952875,  118.81755752,  0.087900,  0.081700,  0.049500,  0.308400
 498,   70,  32.08952875,  118.81746768,  0.088600,  0.086000,  0.045900,  0.317700
 497,   70,  32.08952875,  118.81737785,  0.088600,  0.086000,  0.045900,  0.317700
 299,   70,  32.08952875,  118.79959121,  0.083000,  0.068900,  0.039800,  0.206100
 299,   71,  32.08943892,  118.79959121,  0.084500,  0.074900,  0.041500,  0.238900
 295,   71,  32.08943892,  118.79923188,  0.087700,  0.071300,  0.043200,  0.280700
 296,   71,  32.08943892,  118.79932172,  0.084100,  0.071800,  0.042100,  0.233400
 297,   71,  32.08943892,  118.79941155,  0.083100,  0.069100,  0.040400,  0.208300
 298,   71,  32.08943892,  118.79950138,  0.082300,  0.069100,  0.041500,  0.217100
 496,   71,  32.08943892,  118.81728802,  0.088900,  0.081800,  0.046800,  0.314200
 497,   71,  32.08943892,  118.81737785,  0.086900,  0.081600,  0.046000,  0.310400
 498,   71,  32.08943892,  118.81746768,  0.086900,  0.081600,  0.046000,  0.310400
 499,   71,  32.08943892,  118.81755752,  0.086800,  0.081800,  0.047400,  0.303900
 500,   71,  32.08943892,  118.81764735,  0.085500,  0.076600,  0.045400,  0.291500
 296,   72,  32.08934908,  118.79932172,  0.086200,  0.072500,  0.046000,  0.258900
 297,   72,  32.08934908,  118.79941155,  0.082500,  0.067700,  0.041400,  0.203200
 298,   72,  32.08934908,  118.79950138,  0.082300,  0.070100,  0.041100,  0.223300
 299,   72,  32.08934908,  118.79959121,  0.083900,  0.070900,  0.041400,  0.248400
 295,   72,  32.08934908,  118.79923188,  0.088700,  0.075900,  0.047800,  0.270900
 458,  128,  32.08431852,  118.81387442,  0.084500,  0.070800,  0.044900,  0.279500
 459,  128,  32.08431852,  118.81396426,  0.084500,  0.070800,  0.044900,  0.279500
 460,  128,  32.08431852,  118.81405409,  0.083200,  0.067900,  0.043000,  0.250800
 457,  128,  32.08431852,  118.81378459,  0.085400,  0.072400,  0.045600,  0.279500
 461,  128,  32.08431852,  118.81414392,  0.081600,  0.066300,  0.041600,  0.237700
 679,  129,  32.08422869,  118.83372719,  0.080300,  0.063600,  0.039200,  0.233300
 678,  129,  32.08422869,  118.83363736,  0.079800,  0.063500,  0.039100,  0.231200
 677,  129,  32.08422869,  118.83354753,  0.080300,  0.063200,  0.039600,  0.242600
 643,  129,  32.08422869,  118.83049326,  0.080300,  0.063500,  0.038700,  0.192100
 642,  129,  32.08422869,  118.83040342,  0.080300,  0.063500,  0.038700,  0.192100
 641,  129,  32.08422869,  118.83031359,  0.082100,  0.063800,  0.038800,  0.193800
 640,  129,  32.08422869,  118.83022376,  0.079000,  0.060900,  0.038400,  0.182000
 680,  129,  32.08422869,  118.83381702,  0.081900,  0.064300,  0.038700,  0.248800
 457,  129,  32.08422869,  118.81378459,  0.085700,  0.075000,  0.045900,  0.276200
 681,  129,  32.08422869,  118.83390685,  0.081400,  0.064000,  0.038500,  0.233500
 458,  129,  32.08422869,  118.81387442,  0.085200,  0.070900,  0.044000,  0.275200
 459,  129,  32.08422869,  118.81396426,  0.085200,  0.070900,  0.044000,  0.275200
 460,  129,  32.08422869,  118.81405409,  0.083600,  0.068300,  0.042800,  0.258100
 461,  129,  32.08422869,  118.81414392,  0.082600,  0.070000,  0.042400,  0.279100
 639,  129,  32.08422869,  118.83013393,  0.081100,  0.063300,  0.038400,  0.201700
 461,  130,  32.08413886,  118.81414392,  0.083100,  0.068800,  0.042900,  0.260500
 460,  130,  32.08413886,  118.81405409,  0.083100,  0.066400,  0.042400,  0.243700
 681,  130,  32.08413886,  118.83390685,  0.081500,  0.063600,  0.039000,  0.217800
 458,  130,  32.08413886,  118.81387442,  0.084000,  0.068300,  0.043400,  0.244100
 457,  130,  32.08413886,  118.81378459,  0.084800,  0.071600,  0.044900,  0.254900
 680,  130,  32.08413886,  118.83381702,  0.081100,  0.065200,  0.039200,  0.244000
 679,  130,  32.08413886,  118.83372719,  0.080300,  0.063700,  0.039100,  0.234900
 678,  130,  32.08413886,  118.83363736,  0.080100,  0.064200,  0.038700,  0.224100
 677,  130,  32.08413886,  118.83354753,  0.080700,  0.063400,  0.038600,  0.223400
 639,  130,  32.08413886,  118.83013393,  0.080800,  0.062500,  0.038100,  0.191700
 640,  130,  32.08413886,  118.83022376,  0.079200,  0.061700,  0.038300,  0.190700
 641,  130,  32.08413886,  118.83031359,  0.081200,  0.064400,  0.039300,  0.220100
 642,  130,  32.08413886,  118.83040342,  0.080500,  0.065300,  0.039300,  0.208100
 643,  130,  32.08413886,  118.83049326,  0.080500,  0.065300,  0.039300,  0.208100
 459,  130,  32.08413886,  118.81396426,  0.084000,  0.068300,  0.043400,  0.244100
 642,  131,  32.08404902,  118.83040342,  0.080600,  0.064600,  0.039800,  0.219800
 679,  131,  32.08404902,  118.83372719,  0.080800,  0.064400,  0.039000,  0.239700
 680,  131,  32.08404902,  118.83381702,  0.081700,  0.065800,  0.039700,  0.248400
 681,  131,  32.08404902,  118.83390685,  0.081600,  0.062900,  0.039300,  0.232900
 677,  131,  32.08404902,  118.83354753,  0.080200,  0.063900,  0.037800,  0.215600
 461,  131,  32.08404902,  118.81414392,  0.082300,  0.068100,  0.043400,  0.247600
 460,  131,  32.08404902,  118.81405409,  0.081600,  0.068100,  0.042500,  0.240600
 459,  131,  32.08404902,  118.81396426,  0.082500,  0.067200,  0.044400,  0.240400
 458,  131,  32.08404902,  118.81387442,  0.082500,  0.067200,  0.044400,  0.240400
 457,  131,  32.08404902,  118.81378459,  0.083300,  0.069400,  0.044900,  0.247700
 639,  131,  32.08404902,  118.83013393,  0.082500,  0.061900,  0.038600,  0.201800
 640,  131,  32.08404902,  118.83022376,  0.081000,  0.063400,  0.039000,  0.208900
 643,  131,  32.08404902,  118.83049326,  0.080600,  0.064600,  0.039800,  0.219800
 641,  131,  32.08404902,  118.83031359,  0.080400,  0.063700,  0.039900,  0.225400
 678,  131,  32.08404902,  118.83363736,  0.080600,  0.064400,  0.038200,  0.227000
 460,  132,  32.08395919,  118.81405409,  0.083000,  0.069600,  0.041800,  0.238800
 680,  132,  32.08395919,  118.83381702,  0.082700,  0.065000,  0.039700,  0.248600
 679,  132,  32.08395919,  118.83372719,  0.081400,  0.065300,  0.039200,  0.263300
 678,  132,  32.08395919,  118.83363736,  0.081700,  0.064900,  0.038500,  0.254900
 677,  132,  32.08395919,  118.83354753,  0.080900,  0.063700,  0.038100,  0.246600
 643,  132,  32.08395919,  118.83049326,  0.080800,  0.064300,  0.040000,  0.219100
