; Number of ROIs: 5
; File Dimension: 772 x 653
;
; ROI name: veg4
; ROI rgb value: {0, 255, 0}
; ROI npts: 1000
;
; ROI name: shadow4
; ROI rgb value: {109, 109, 109}
; ROI npts: 1000
;
; ROI name: water4
; ROI rgb value: {0, 255, 255}
; ROI npts: 1000
;
; ROI name: road4
; ROI rgb value: {255, 0, 0}
; ROI npts: 1000
;
; ROI name: building4
; ROI rgb value: {0, 0, 255}
; ROI npts: 1000
;
; File X, File Y, Lat, Lon, B1, B2, B3, B4
 764,   11,  32.09482881,  118.84136287,  0.114900,  0.086900,  0.065900,  0.203900
 768,   11,  32.09482881,  118.84172220,  0.112700,  0.088500,  0.063200,  0.186100
 766,   11,  32.09482881,  118.84154253,  0.114200,  0.085200,  0.065600,  0.161200
 767,   11,  32.09482881,  118.84163237,  0.112700,  0.088500,  0.063200,  0.186100
 312,   18,  32.09419999,  118.80075902,  0.117700,  0.094800,  0.070900,  0.165200
 313,   18,  32.09419999,  118.80084885,  0.118500,  0.094200,  0.071600,  0.175800
 314,   18,  32.09419999,  118.80093868,  0.120500,  0.095800,  0.070500,  0.207500
 315,   18,  32.09419999,  118.80102851,  0.120500,  0.095800,  0.070500,  0.207500
 316,   18,  32.09419999,  118.80111835,  0.116400,  0.095100,  0.069500,  0.191900
 234,   18,  32.09419999,  118.79375216,  0.117300,  0.088400,  0.066700,  0.114800
 233,   18,  32.09419999,  118.79366233,  0.117200,  0.086900,  0.064000,  0.114400
 232,   18,  32.09419999,  118.79357250,  0.114600,  0.086700,  0.063300,  0.089500
 235,   18,  32.09419999,  118.79384199,  0.114700,  0.085900,  0.064600,  0.101900
 231,   18,  32.09419999,  118.79348267,  0.117100,  0.085600,  0.067400,  0.102300
 316,   19,  32.09411016,  118.80111835,  0.115200,  0.090400,  0.066400,  0.163400
 314,   19,  32.09411016,  118.80093868,  0.118300,  0.090300,  0.065800,  0.167500
 313,   19,  32.09411016,  118.80084885,  0.118500,  0.097800,  0.071400,  0.187700
 312,   19,  32.09411016,  118.80075902,  0.118100,  0.095900,  0.069600,  0.166200
 235,   19,  32.09411016,  118.79384199,  0.117100,  0.087400,  0.065600,  0.126600
 231,   19,  32.09411016,  118.79348267,  0.116500,  0.089100,  0.067800,  0.123800
 232,   19,  32.09411016,  118.79357250,  0.117100,  0.085900,  0.063700,  0.092800
 233,   19,  32.09411016,  118.79366233,  0.116700,  0.086900,  0.066000,  0.093200
 234,   19,  32.09411016,  118.79375216,  0.117000,  0.086600,  0.066600,  0.107400
 315,   19,  32.09411016,  118.80102851,  0.118300,  0.090300,  0.065800,  0.167500
 314,   20,  32.09402032,  118.80093868,  0.117400,  0.087700,  0.065400,  0.153000
 313,   20,  32.09402032,  118.80084885,  0.117900,  0.092800,  0.068700,  0.180800
 315,   20,  32.09402032,  118.80102851,  0.117400,  0.087700,  0.065400,  0.153000
 316,   20,  32.09402032,  118.80111835,  0.114300,  0.084900,  0.064300,  0.119500
 312,   20,  32.09402032,  118.80075902,  0.119200,  0.092300,  0.069300,  0.175000
 231,   20,  32.09402032,  118.79348267,  0.116400,  0.088900,  0.066100,  0.128400
 232,   20,  32.09402032,  118.79357250,  0.118500,  0.090300,  0.066000,  0.130300
 233,   20,  32.09402032,  118.79366233,  0.114700,  0.087900,  0.065300,  0.113900
 235,   20,  32.09402032,  118.79384199,  0.118800,  0.089900,  0.066200,  0.120400
 234,   20,  32.09402032,  118.79375216,  0.115200,  0.088300,  0.064600,  0.113000
 231,   21,  32.09393049,  118.79348267,  0.116500,  0.087300,  0.064900,  0.110600
 232,   21,  32.09393049,  118.79357250,  0.118800,  0.094500,  0.066600,  0.137200
 233,   21,  32.09393049,  118.79366233,  0.115800,  0.090600,  0.065000,  0.113800
 316,   21,  32.09393049,  118.80111835,  0.113200,  0.082900,  0.064200,  0.127700
 315,   21,  32.09393049,  118.80102851,  0.116200,  0.086400,  0.065300,  0.111500
 314,   21,  32.09393049,  118.80093868,  0.116200,  0.086400,  0.065300,  0.111500
 313,   21,  32.09393049,  118.80084885,  0.116300,  0.087000,  0.067200,  0.145200
 312,   21,  32.09393049,  118.80075902,  0.116100,  0.087500,  0.068700,  0.154300
 234,   21,  32.09393049,  118.79375216,  0.116200,  0.088100,  0.064900,  0.119600
 235,   21,  32.09393049,  118.79384199,  0.118600,  0.090200,  0.067100,  0.128500
 231,   22,  32.09384066,  118.79348267,  0.116500,  0.087300,  0.064900,  0.110600
 232,   22,  32.09384066,  118.79357250,  0.116600,  0.087400,  0.066100,  0.124100
 233,   22,  32.09384066,  118.79366233,  0.118000,  0.090200,  0.067600,  0.128900
 234,   22,  32.09384066,  118.79375216,  0.116900,  0.091200,  0.068600,  0.128000
 235,   22,  32.09384066,  118.79384199,  0.116800,  0.090300,  0.067400,  0.130800
 312,   22,  32.09384066,  118.80075902,  0.116200,  0.086300,  0.066100,  0.115000
 313,   22,  32.09384066,  118.80084885,  0.116300,  0.085400,  0.065600,  0.110600
 314,   22,  32.09384066,  118.80093868,  0.115300,  0.084400,  0.064500,  0.094500
 315,   22,  32.09384066,  118.80102851,  0.115300,  0.084400,  0.064500,  0.094500
 316,   22,  32.09384066,  118.80111835,  0.112900,  0.084500,  0.065800,  0.117100
 306,   40,  32.09222369,  118.80022003,  0.118000,  0.087800,  0.068800,  0.118600
 307,   40,  32.09222369,  118.80030986,  0.116400,  0.088900,  0.071200,  0.135000
 308,   40,  32.09222369,  118.80039969,  0.117000,  0.091300,  0.072100,  0.149900
 309,   40,  32.09222369,  118.80048953,  0.116300,  0.086500,  0.068500,  0.118500
 310,   40,  32.09222369,  118.80057936,  0.116100,  0.086800,  0.068400,  0.124900
 306,   41,  32.09213386,  118.80022003,  0.116700,  0.088300,  0.070600,  0.118400
 309,   41,  32.09213386,  118.80048953,  0.117300,  0.083300,  0.065300,  0.095400
 307,   41,  32.09213386,  118.80030986,  0.118000,  0.088900,  0.071200,  0.137000
 308,   41,  32.09213386,  118.80039969,  0.117300,  0.088000,  0.069000,  0.125200
 310,   41,  32.09213386,  118.80057936,  0.115700,  0.088400,  0.069000,  0.118000
 307,   42,  32.09204403,  118.80030986,  0.120100,  0.088300,  0.070300,  0.123000
 306,   42,  32.09204403,  118.80022003,  0.117400,  0.089100,  0.072500,  0.126900
 308,   42,  32.09204403,  118.80039969,  0.116000,  0.084500,  0.066700,  0.098700
 309,   42,  32.09204403,  118.80048953,  0.114600,  0.084800,  0.064200,  0.105900
 310,   42,  32.09204403,  118.80057936,  0.117300,  0.091600,  0.069000,  0.149400
 308,   43,  32.09195420,  118.80039969,  0.113700,  0.083900,  0.066900,  0.099000
 307,   43,  32.09195420,  118.80030986,  0.116300,  0.087900,  0.070000,  0.123900
 306,   43,  32.09195420,  118.80022003,  0.117800,  0.089400,  0.073700,  0.125600
 309,   43,  32.09195420,  118.80048953,  0.116700,  0.092200,  0.067900,  0.148000
 310,   43,  32.09195420,  118.80057936,  0.116600,  0.093300,  0.070900,  0.150400
 310,   44,  32.09186437,  118.80057936,  0.118400,  0.093200,  0.072900,  0.171600
 308,   44,  32.09186437,  118.80039969,  0.116300,  0.089900,  0.069500,  0.142000
 306,   44,  32.09186437,  118.80022003,  0.118500,  0.089700,  0.072200,  0.133600
 309,   44,  32.09186437,  118.80048953,  0.121500,  0.098600,  0.073600,  0.193900
 307,   44,  32.09186437,  118.80030986,  0.115600,  0.089100,  0.069400,  0.121700
 756,   65,  32.08997791,  118.84064422,  0.113300,  0.083700,  0.067900,  0.090600
 755,   65,  32.08997791,  118.84055439,  0.115400,  0.084900,  0.069000,  0.101000
 757,   65,  32.08997791,  118.84073405,  0.112200,  0.082500,  0.066600,  0.086300
 758,   65,  32.08997791,  118.84082388,  0.113300,  0.082900,  0.066800,  0.087200
 754,   65,  32.08997791,  118.84046456,  0.114400,  0.083500,  0.068300,  0.105900
 758,   66,  32.08988807,  118.84082388,  0.112900,  0.081800,  0.068300,  0.088300
 755,   66,  32.08988807,  118.84055439,  0.113300,  0.084500,  0.069000,  0.102400
 757,   66,  32.08988807,  118.84073405,  0.113700,  0.083000,  0.066200,  0.089700
 754,   66,  32.08988807,  118.84046456,  0.113200,  0.086000,  0.068700,  0.105100
 756,   66,  32.08988807,  118.84064422,  0.113600,  0.083900,  0.068300,  0.098900
 756,   67,  32.08979824,  118.84064422,  0.114600,  0.083100,  0.068400,  0.100800
 755,   67,  32.08979824,  118.84055439,  0.111800,  0.083000,  0.066800,  0.098500
 754,   67,  32.08979824,  118.84046456,  0.113900,  0.083000,  0.070000,  0.100300
 758,   67,  32.08979824,  118.84082388,  0.112100,  0.083200,  0.068100,  0.095000
 757,   67,  32.08979824,  118.84073405,  0.113800,  0.083200,  0.065400,  0.099700
 757,   68,  32.08970841,  118.84073405,  0.112300,  0.083900,  0.065500,  0.104100
 756,   68,  32.08970841,  118.84064422,  0.114300,  0.083100,  0.067500,  0.105300
 754,   68,  32.08970841,  118.84046456,  0.114500,  0.081600,  0.067600,  0.102800
 755,   68,  32.08970841,  118.84055439,  0.114900,  0.082500,  0.065700,  0.102900
 758,   68,  32.08970841,  118.84082388,  0.112600,  0.082800,  0.066800,  0.100900
 500,   68,  32.08970841,  118.81764735,  0.123200,  0.100700,  0.085400,  0.166600
 501,   68,  32.08970841,  118.81773718,  0.123300,  0.096200,  0.083300,  0.138100
 502,   68,  32.08970841,  118.81782701,  0.119200,  0.094500,  0.079300,  0.138900
 503,   68,  32.08970841,  118.81791684,  0.120300,  0.096100,  0.077900,  0.156300
 504,   68,  32.08970841,  118.81800667,  0.121500,  0.097800,  0.080300,  0.202300
 754,   69,  32.08961858,  118.84046456,  0.112400,  0.083300,  0.066800,  0.113100
 503,   69,  32.08961858,  118.81791684,  0.120100,  0.093700,  0.076300,  0.155700
 502,   69,  32.08961858,  118.81782701,  0.122200,  0.095000,  0.081600,  0.139300
 501,   69,  32.08961858,  118.81773718,  0.122900,  0.095400,  0.081000,  0.137700
 500,   69,  32.08961858,  118.81764735,  0.121800,  0.096200,  0.082200,  0.155400
 504,   69,  32.08961858,  118.81800667,  0.120100,  0.097600,  0.075700,  0.194400
 757,   69,  32.08961858,  118.84073405,  0.112000,  0.084300,  0.066400,  0.120600
 758,   69,  32.08961858,  118.84082388,  0.111900,  0.083400,  0.066900,  0.118600
 756,   69,  32.08961858,  118.84064422,  0.114800,  0.083800,  0.066300,  0.116600
 755,   69,  32.08961858,  118.84055439,  0.114600,  0.082300,  0.067200,  0.120700
 503,   70,  32.08952875,  118.81791684,  0.119400,  0.091400,  0.075700,  0.162900
 502,   70,  32.08952875,  118.81782701,  0.121000,  0.092600,  0.080600,  0.138200
 500,   70,  32.08952875,  118.81764735,  0.121600,  0.092700,  0.077500,  0.153600
 501,   70,  32.08952875,  118.81773718,  0.121400,  0.092800,  0.079400,  0.138200
 504,   70,  32.08952875,  118.81800667,  0.117800,  0.094800,  0.075900,  0.195200
 501,   71,  32.08943892,  118.81773718,  0.119200,  0.093500,  0.079300,  0.140400
 500,   71,  32.08943892,  118.81764735,  0.121600,  0.093200,  0.077400,  0.154700
 503,   71,  32.08943892,  118.81791684,  0.117400,  0.092400,  0.073500,  0.158200
 502,   71,  32.08943892,  118.81782701,  0.118300,  0.091400,  0.075000,  0.134700
 504,   71,  32.08943892,  118.81800667,  0.117900,  0.093900,  0.074400,  0.179300
 503,   72,  32.08934908,  118.81791684,  0.118900,  0.091200,  0.074600,  0.134700
 504,   72,  32.08934908,  118.81800667,  0.123500,  0.097000,  0.083400,  0.134300
 502,   72,  32.08934908,  118.81782701,  0.118300,  0.091000,  0.071700,  0.155400
 500,   72,  32.08934908,  118.81764735,  0.119500,  0.095500,  0.083000,  0.142900
 501,   72,  32.08934908,  118.81773718,  0.118000,  0.090500,  0.075400,  0.127200
 290,   74,  32.08916942,  118.79878273,  0.115000,  0.085700,  0.064100,  0.093100
 291,   74,  32.08916942,  118.79887256,  0.112800,  0.084700,  0.061500,  0.108900
 292,   74,  32.08916942,  118.79896239,  0.113900,  0.083500,  0.065000,  0.129300
 293,   74,  32.08916942,  118.79905222,  0.115700,  0.086600,  0.063900,  0.133200
 294,   74,  32.08916942,  118.79914205,  0.115300,  0.085100,  0.063200,  0.125000
 290,   75,  32.08907959,  118.79878273,  0.118400,  0.087000,  0.069900,  0.113700
 291,   75,  32.08907959,  118.79887256,  0.115200,  0.088900,  0.067000,  0.164500
 292,   75,  32.08907959,  118.79896239,  0.114600,  0.086300,  0.063300,  0.160300
 293,   75,  32.08907959,  118.79905222,  0.114500,  0.084300,  0.061700,  0.128500
 294,   75,  32.08907959,  118.79914205,  0.113000,  0.083600,  0.062200,  0.127300
 293,   76,  32.08898976,  118.79905222,  0.114100,  0.086300,  0.063700,  0.157600
 294,   76,  32.08898976,  118.79914205,  0.114400,  0.086900,  0.064400,  0.175900
 291,   76,  32.08898976,  118.79887256,  0.117000,  0.089600,  0.070200,  0.165800
 292,   76,  32.08898976,  118.79896239,  0.115800,  0.086500,  0.064500,  0.153800
 290,   76,  32.08898976,  118.79878273,  0.119500,  0.091300,  0.075000,  0.129300
 290,   77,  32.08889993,  118.79878273,  0.119600,  0.090300,  0.075700,  0.110400
 291,   77,  32.08889993,  118.79887256,  0.116200,  0.083700,  0.068800,  0.122000
 292,   77,  32.08889993,  118.79896239,  0.115800,  0.084900,  0.066000,  0.137400
 293,   77,  32.08889993,  118.79905222,  0.115100,  0.089000,  0.065400,  0.172200
 294,   77,  32.08889993,  118.79914205,  0.116800,  0.089300,  0.064900,  0.188600
 290,   78,  32.08881010,  118.79878273,  0.115900,  0.087500,  0.068300,  0.125900
 291,   78,  32.08881010,  118.79887256,  0.115300,  0.084600,  0.064600,  0.134800
 293,   78,  32.08881010,  118.79905222,  0.116900,  0.086800,  0.064900,  0.191300
 292,   78,  32.08881010,  118.79896239,  0.115600,  0.084800,  0.064500,  0.176600
 294,   78,  32.08881010,  118.79914205,  0.113500,  0.089000,  0.065200,  0.189700
 455,  130,  32.08413886,  118.81360493,  0.118400,  0.091100,  0.075100,  0.140900
 457,  130,  32.08413886,  118.81378459,  0.117800,  0.087000,  0.069000,  0.130400
 458,  130,  32.08413886,  118.81387442,  0.118800,  0.087700,  0.071800,  0.123900
 456,  130,  32.08413886,  118.81369476,  0.119200,  0.089400,  0.073100,  0.126700
 454,  130,  32.08413886,  118.81351510,  0.117600,  0.088500,  0.072000,  0.123300
 455,  131,  32.08404902,  118.81360493,  0.116300,  0.088000,  0.069000,  0.150600
 457,  131,  32.08404902,  118.81378459,  0.116400,  0.089800,  0.070400,  0.143800
 458,  131,  32.08404902,  118.81387442,  0.114900,  0.089000,  0.069000,  0.134700
 456,  131,  32.08404902,  118.81369476,  0.119000,  0.090000,  0.072800,  0.129500
 454,  131,  32.08404902,  118.81351510,  0.113400,  0.085900,  0.066700,  0.127800
 456,  132,  32.08395919,  118.81369476,  0.116600,  0.090900,  0.071200,  0.159900
 455,  132,  32.08395919,  118.81360493,  0.115600,  0.089600,  0.068900,  0.189400
 454,  132,  32.08395919,  118.81351510,  0.113500,  0.086600,  0.067500,  0.161800
 458,  132,  32.08395919,  118.81387442,  0.116600,  0.086600,  0.067200,  0.136400
 457,  132,  32.08395919,  118.81378459,  0.117900,  0.087200,  0.070200,  0.152500
 454,  133,  32.08386936,  118.81351510,  0.114700,  0.087700,  0.068400,  0.155100
 455,  133,  32.08386936,  118.81360493,  0.116800,  0.088600,  0.069000,  0.168400
 456,  133,  32.08386936,  118.81369476,  0.115900,  0.087400,  0.069900,  0.151800
 457,  133,  32.08386936,  118.81378459,  0.116700,  0.086500,  0.069000,  0.129400
 458,  133,  32.08386936,  118.81387442,  0.117900,  0.084700,  0.067600,  0.102200
 455,  134,  32.08377953,  118.81360493,  0.118200,  0.088700,  0.070000,  0.157300
 456,  134,  32.08377953,  118.81369476,  0.115800,  0.087100,  0.071000,  0.139000
 457,  134,  32.08377953,  118.81378459,  0.111800,  0.083700,  0.066300,  0.110000
 458,  134,  32.08377953,  118.81387442,  0.115200,  0.084500,  0.067400,  0.113500
 454,  134,  32.08377953,  118.81351510,  0.114600,  0.088900,  0.069800,  0.153300
 475,  141,  32.08315071,  118.81540156,  0.117400,  0.089700,  0.074100,  0.128400
 476,  141,  32.08315071,  118.81549139,  0.120500,  0.093200,  0.084100,  0.143400
 477,  141,  32.08315071,  118.81558122,  0.117800,  0.092000,  0.075100,  0.135700
 478,  141,  32.08315071,  118.81567105,  0.117600,  0.090900,  0.075100,  0.120600
 479,  141,  32.08315071,  118.81576089,  0.119600,  0.087700,  0.075100,  0.110000
 476,  142,  32.08306088,  118.81549139,  0.121400,  0.092300,  0.077800,  0.122000
 477,  142,  32.08306088,  118.81558122,  0.116600,  0.089300,  0.072900,  0.109700
 478,  142,  32.08306088,  118.81567105,  0.118200,  0.088300,  0.075300,  0.111000
 479,  142,  32.08306088,  118.81576089,  0.117900,  0.088000,  0.076800,  0.106300
 475,  142,  32.08306088,  118.81540156,  0.118900,  0.087200,  0.072900,  0.127200
 475,  143,  32.08297105,  118.81540156,  0.118600,  0.088100,  0.073600,  0.117400
 476,  143,  32.08297105,  118.81549139,  0.120200,  0.092200,  0.076800,  0.113300
 478,  143,  32.08297105,  118.81567105,  0.119100,  0.090500,  0.076000,  0.113000
 479,  143,  32.08297105,  118.81576089,  0.116200,  0.088100,  0.073500,  0.109600
 477,  143,  32.08297105,  118.81558122,  0.117500,  0.091700,  0.077700,  0.115400
 476,  144,  32.08288121,  118.81549139,  0.119500,  0.090600,  0.076300,  0.108800
 477,  144,  32.08288121,  118.81558122,  0.120800,  0.091100,  0.076900,  0.116400
 478,  144,  32.08288121,  118.81567105,  0.119100,  0.090500,  0.076000,  0.113000
 479,  144,  32.08288121,  118.81576089,  0.120300,  0.087900,  0.071400,  0.111800
 475,  144,  32.08288121,  118.81540156,  0.118000,  0.088600,  0.074800,  0.107300
 477,  145,  32.08279138,  118.81558122,  0.118900,  0.089300,  0.073400,  0.109200
 478,  145,  32.08279138,  118.81567105,  0.117500,  0.090400,  0.074300,  0.117200
 475,  145,  32.08279138,  118.81540156,  0.116100,  0.087500,  0.073500,  0.102700
 476,  145,  32.08279138,  118.81549139,  0.117100,  0.088300,  0.074400,  0.103400
 479,  145,  32.08279138,  118.81576089,  0.116500,  0.089700,  0.073000,  0.111900
 734,  149,  32.08243206,  118.83866793,  0.110900,  0.079100,  0.063800,  0.090100
 731,  149,  32.08243206,  118.83839843,  0.110400,  0.079100,  0.065000,  0.084300
 732,  149,  32.08243206,  118.83848826,  0.110300,  0.079700,  0.064900,  0.085700
 733,  149,  32.08243206,  118.83857809,  0.109700,  0.079900,  0.063500,  0.087800
 735,  149,  32.08243206,  118.83875776,  0.108900,  0.078200,  0.065300,  0.082300
 733,  150,  32.08234223,  118.83857809,  0.112900,  0.080000,  0.065900,  0.083900
 732,  150,  32.08234223,  118.83848826,  0.108500,  0.080800,  0.064800,  0.081700
 735,  150,  32.08234223,  118.83875776,  0.109500,  0.081300,  0.067600,  0.080700
 734,  150,  32.08234223,  118.83866793,  0.111500,  0.081000,  0.066000,  0.087700
 731,  150,  32.08234223,  118.83839843,  0.106500,  0.076900,  0.061400,  0.074100
 731,  151,  32.08225239,  118.83839843,  0.108700,  0.077600,  0.059900,  0.075000
 734,  151,  32.08225239,  118.83866793,  0.112100,  0.082900,  0.068300,  0.089800
 732,  151,  32.08225239,  118.83848826,  0.108400,  0.079200,  0.061100,  0.075200
 733,  151,  32.08225239,  118.83857809,  0.111700,  0.083200,  0.065800,  0.083900
 735,  151,  32.08225239,  118.83875776,  0.111000,  0.080600,  0.062900,  0.078000
 735,  152,  32.08216256,  118.83875776,  0.108600,  0.078900,  0.060200,  0.072200
 734,  152,  32.08216256,  118.83866793,  0.110400,  0.079400,  0.067700,  0.082400
 732,  152,  32.08216256,  118.83848826,  0.109000,  0.079000,  0.060100,  0.072000
 731,  152,  32.08216256,  118.83839843,  0.108400,  0.078700,  0.063500,  0.082000
 733,  152,  32.08216256,  118.83857809,  0.108500,  0.080500,  0.064500,  0.078600
 735,  153,  32.08207273,  118.83875776,  0.106900,  0.078700,  0.059800,  0.065400
 733,  153,  32.08207273,  118.83857809,  0.107300,  0.076200,  0.061200,  0.067600
 732,  153,  32.08207273,  118.83848826,  0.109700,  0.078600,  0.059800,  0.073100
 731,  153,  32.08207273,  118.83839843,  0.109500,  0.079700,  0.062500,  0.078700
 734,  153,  32.08207273,  118.83866793,  0.108200,  0.077600,  0.062400,  0.067400
 586,  232,  32.07497604,  118.82537286,  0.115700,  0.084900,  0.070500,  0.104700
 590,  232,  32.07497604,  118.82573219,  0.113000,  0.083800,  0.071000,  0.103000
 588,  232,  32.07497604,  118.82555252,  0.114300,  0.083800,  0.070400,  0.097100
 587,  232,  32.07497604,  118.82546269,  0.114300,  0.083800,  0.070400,  0.097100
 589,  232,  32.07497604,  118.82564235,  0.111600,  0.082000,  0.069800,  0.094300
 588,  233,  32.07488621,  118.82555252,  0.113000,  0.080700,  0.067700,  0.101500
 587,  233,  32.07488621,  118.82546269,  0.113700,  0.082200,  0.068800,  0.096400
 590,  233,  32.07488621,  118.82573219,  0.112300,  0.082300,  0.069500,  0.110000
 589,  233,  32.07488621,  118.82564235,  0.113000,  0.080700,  0.067700,  0.101500
 586,  233,  32.07488621,  118.82537286,  0.113600,  0.085800,  0.070200,  0.097100
 590,  234,  32.07479638,  118.82573219,  0.111700,  0.081800,  0.068500,  0.119900
 746,  234,  32.07479638,  118.83974590,  0.101600,  0.069900,  0.053500,  0.051500
 747,  234,  32.07479638,  118.83983574,  0.101600,  0.069900,  0.053500,  0.051500
 748,  234,  32.07479638,  118.83992557,  0.102200,  0.068400,  0.050600,  0.050600
 749,  234,  32.07479638,  118.84001540,  0.101600,  0.067800,  0.051500,  0.046800
 589,  234,  32.07479638,  118.82564235,  0.111700,  0.083100,  0.066900,  0.108200
 587,  234,  32.07479638,  118.82546269,  0.112600,  0.081200,  0.069200,  0.105900
 588,  234,  32.07479638,  118.82555252,  0.111700,  0.083100,  0.066900,  0.108200
 586,  234,  32.07479638,  118.82537286,  0.114300,  0.084500,  0.071100,  0.094500
 745,  234,  32.07479638,  118.83965607,  0.102600,  0.071800,  0.054000,  0.054400
 745,  235,  32.07470655,  118.83965607,  0.105400,  0.072100,  0.054800,  0.051600
 746,  235,  32.07470655,  118.83974590,  0.103000,  0.069600,  0.052600,  0.053200
 747,  235,  32.07470655,  118.83983574,  0.103000,  0.069600,  0.052600,  0.053200
 748,  235,  32.07470655,  118.83992557,  0.102400,  0.068800,  0.050300,  0.049800
 749,  235,  32.07470655,  118.84001540,  0.101600,  0.068700,  0.050500,  0.044700
 586,  235,  32.07470655,  118.82537286,  0.112700,  0.083800,  0.071400,  0.104600
 587,  235,  32.07470655,  118.82546269,  0.109700,  0.082400,  0.068500,  0.120200
 589,  235,  32.07470655,  118.82564235,  0.113100,  0.083000,  0.066800,  0.114100
 590,  235,  32.07470655,  118.82573219,  0.113000,  0.083800,  0.068400,  0.112500
 588,  235,  32.07470655,  118.82555252,  0.113100,  0.083000,  0.066800,  0.114100
 590,  236,  32.07461671,  118.82573219,  0.111500,  0.082500,  0.066700,  0.120300
